id,year,memnum,wrkslf,age,agekdbrn,degree,sex,class,polactions,racehisp
188,2016,NA,Work For Someone Else,34,25,HS Diploma,Male,Working,NA,Black
189,2016,NA,NA,29,17,Less Than HS,Female,Working,NA,Hispanic
190,2016,NA,Work For Someone Else,51,16,Less Than HS,Female,Working,NA,Hispanic
191,2016,NA,Work For Someone Else,39,21,HS Diploma,Female,Working,NA,Hispanic
192,2016,NA,Work For Someone Else,39,23,Less Than HS,Female,Working,NA,Hispanic
193,2016,NA,Work For Someone Else,51,19,Less Than HS,Female,Working,NA,Hispanic
194,2016,NA,Self Employed,40,19,Less Than HS,Female,Working,NA,Hispanic
195,2016,NA,Work For Someone Else,32,18,Less Than HS,Male,Working,NA,Hispanic
196,2016,NA,Work For Someone Else,38,36,Some College,Male,Working,NA,Hispanic
197,2016,NA,Work For Someone Else,79,NA,HS Diploma,Female,Middle,NA,White
198,2016,NA,Work For Someone Else,49,NA,College Degree,Male,Middle,NA,Other
199,2016,NA,Work For Someone Else,22,NA,Some College,Male,Working,NA,Hispanic
200,2016,NA,Work For Someone Else,30,NA,College Degree,Male,Middle,NA,Black
201,2016,NA,Work For Someone Else,47,30,HS Diploma,Male,Middle,NA,White
202,2016,NA,Self Employed,55,28,HS Diploma,Male,Working,NA,Hispanic
203,2016,NA,Work For Someone Else,30,NA,College Degree,Male,Middle,NA,Hispanic
204,2016,NA,Work For Someone Else,29,NA,College Degree,Male,Working,NA,Black
205,2016,NA,Work For Someone Else,37,NA,College Degree,Male,Middle,NA,White
206,2016,NA,Self Employed,67,NA,Grad/Prof Degree,Female,Middle,NA,White
207,2016,NA,Work For Someone Else,38,NA,College Degree,Female,Working,NA,Hispanic
208,2016,NA,Work For Someone Else,81,NA,HS Diploma,Female,Working,NA,White
209,2016,NA,Work For Someone Else,35,NA,Some College,Male,Working,NA,Black
210,2016,NA,Work For Someone Else,46,22,Grad/Prof Degree,Male,Middle,NA,White
211,2016,NA,Work For Someone Else,37,20,HS Diploma,Male,Middle,NA,White
212,2016,NA,NA,21,NA,HS Diploma,Male,Middle,NA,Hispanic
213,2016,NA,Work For Someone Else,43,32,HS Diploma,Male,Middle,NA,White
214,2016,NA,Work For Someone Else,45,25,College Degree,Female,Middle,NA,White
215,2016,NA,Work For Someone Else,76,26,Grad/Prof Degree,Female,Middle,NA,White
216,2016,NA,Work For Someone Else,77,24,HS Diploma,Male,Middle,NA,White
217,2016,NA,Work For Someone Else,61,28,College Degree,Female,Working,NA,White
218,2016,NA,Work For Someone Else,45,19,Less Than HS,Female,Working,NA,Hispanic
219,2016,NA,Work For Someone Else,47,27,HS Diploma,Male,Working,NA,White
220,2016,NA,Work For Someone Else,41,29,College Degree,Male,Middle,NA,Hispanic
221,2016,NA,NA,19,NA,HS Diploma,Female,Middle,NA,Hispanic
222,2016,NA,Work For Someone Else,50,30,Less Than HS,Male,Working,NA,Hispanic
223,2016,NA,Work For Someone Else,25,NA,HS Diploma,Male,Working,NA,Other
224,2016,NA,Work For Someone Else,45,33,Grad/Prof Degree,Male,Middle,NA,White
225,2016,NA,Work For Someone Else,21,NA,Some College,Male,Working,NA,Hispanic
226,2016,NA,Work For Someone Else,48,29,HS Diploma,Female,Middle,NA,Other
227,2016,NA,Work For Someone Else,25,NA,Grad/Prof Degree,Male,Working,NA,Other
228,2016,NA,Work For Someone Else,31,NA,College Degree,Male,Working,NA,Hispanic
229,2016,NA,Work For Someone Else,33,25,College Degree,Female,Working,NA,Hispanic
230,2016,NA,Work For Someone Else,72,30,College Degree,Male,Middle,NA,White
231,2016,NA,Work For Someone Else,70,20,HS Diploma,Female,Middle,NA,White
232,2016,NA,Work For Someone Else,66,28,College Degree,Female,Middle,NA,White
233,2016,NA,Work For Someone Else,57,32,Grad/Prof Degree,Female,Middle,NA,Other
234,2016,NA,Work For Someone Else,81,30,Grad/Prof Degree,Male,Middle,NA,White
235,2016,NA,Work For Someone Else,23,NA,College Degree,Male,Middle,NA,White
236,2016,NA,Work For Someone Else,48,31,College Degree,Female,Working,NA,Hispanic
237,2016,NA,Work For Someone Else,62,28,College Degree,Female,Working,NA,White
238,2016,NA,Work For Someone Else,43,19,HS Diploma,Male,Working,NA,White
239,2016,NA,Work For Someone Else,34,NA,HS Diploma,Female,Middle,NA,White
240,2016,NA,Work For Someone Else,36,29,HS Diploma,Male,Working,NA,Hispanic
241,2016,NA,Work For Someone Else,37,18,HS Diploma,Male,Working,NA,Hispanic
242,2016,NA,Work For Someone Else,32,NA,HS Diploma,Male,Middle,NA,Hispanic
243,2016,NA,Work For Someone Else,53,20,Less Than HS,Female,Working,NA,Hispanic
244,2016,NA,Work For Someone Else,42,30,HS Diploma,Male,Middle,NA,White
245,2016,NA,Work For Someone Else,51,28,HS Diploma,Male,Middle,NA,Hispanic
246,2016,NA,Work For Someone Else,44,NA,Grad/Prof Degree,Female,Upper,NA,Other
247,2016,NA,Work For Someone Else,36,28,HS Diploma,Female,NA,NA,White
248,2016,NA,Work For Someone Else,49,NA,Some College,Male,Middle,NA,White
249,2016,NA,Work For Someone Else,49,30,HS Diploma,Female,Working,NA,Hispanic
250,2016,NA,Self Employed,35,33,College Degree,Female,Working,NA,White
251,2016,NA,Work For Someone Else,47,33,College Degree,Male,Middle,NA,White
252,2016,NA,Work For Someone Else,29,NA,College Degree,Male,Middle,NA,Black
253,2016,NA,Self Employed,36,30,College Degree,Male,Lower,NA,Black
254,2016,NA,Work For Someone Else,31,NA,HS Diploma,Male,Middle,NA,Hispanic
255,2016,NA,NA,19,NA,HS Diploma,Male,Working,NA,Black
256,2016,NA,Work For Someone Else,25,NA,HS Diploma,Male,Working,NA,Black
257,2016,NA,Work For Someone Else,30,23,College Degree,Female,Working,NA,Hispanic
258,2016,NA,Work For Someone Else,62,30,HS Diploma,Male,Middle,NA,White
259,2016,NA,Work For Someone Else,35,NA,Grad/Prof Degree,Female,Middle,NA,White
260,2016,NA,Self Employed,41,22,HS Diploma,Male,Working,NA,Hispanic
261,2016,NA,Work For Someone Else,62,33,Grad/Prof Degree,Female,Middle,NA,White
262,2016,NA,Work For Someone Else,20,NA,HS Diploma,Male,Working,NA,Hispanic
263,2016,NA,Work For Someone Else,42,32,HS Diploma,Male,Working,NA,Hispanic
264,2016,NA,Work For Someone Else,30,22,HS Diploma,Female,Working,NA,Black
265,2016,NA,Work For Someone Else,26,20,Some College,Female,Middle,NA,Hispanic
266,2016,NA,Work For Someone Else,58,20,Some College,Female,Working,NA,Hispanic
267,2016,NA,Work For Someone Else,47,32,HS Diploma,Female,NA,NA,White
268,2016,NA,Work For Someone Else,61,19,HS Diploma,Female,Upper,NA,Black
269,2016,NA,Work For Someone Else,44,22,Less Than HS,Male,Working,NA,Hispanic
270,2016,NA,Work For Someone Else,75,NA,Grad/Prof Degree,Female,Middle,NA,White
271,2016,NA,Work For Someone Else,44,37,Grad/Prof Degree,Female,Working,NA,White
272,2016,NA,Work For Someone Else,36,NA,College Degree,Female,Middle,NA,Hispanic
273,2016,NA,Work For Someone Else,62,25,College Degree,Female,Middle,NA,White
274,2016,NA,Work For Someone Else,37,22,College Degree,Male,Middle,NA,White
275,2016,NA,Work For Someone Else,69,19,HS Diploma,Female,Working,NA,White
276,2016,NA,Self Employed,48,28,HS Diploma,Male,Middle,NA,White
277,2016,NA,Work For Someone Else,44,21,Grad/Prof Degree,Female,Working,NA,White
278,2016,NA,Self Employed,59,NA,College Degree,Male,Middle,NA,White
279,2016,NA,Work For Someone Else,61,25,Some College,Female,Working,NA,White
280,2016,NA,Self Employed,31,25,Less Than HS,Male,Working,NA,Hispanic
281,2016,NA,Self Employed,54,18,Less Than HS,Female,Middle,NA,Hispanic
282,2016,NA,Work For Someone Else,49,31,HS Diploma,Female,Working,NA,White
283,2016,NA,NA,47,23,HS Diploma,Female,Working,NA,Hispanic
284,2016,NA,Work For Someone Else,NA,25,HS Diploma,Female,Middle,NA,Hispanic
285,2016,NA,Work For Someone Else,83,21,HS Diploma,Female,Middle,NA,White
286,2016,NA,Work For Someone Else,38,20,Some College,Male,Working,NA,Black
287,2016,NA,Work For Someone Else,47,40,Some College,Male,Middle,NA,Black
288,2016,NA,Work For Someone Else,28,NA,HS Diploma,Male,Working,NA,White
289,2016,NA,Work For Someone Else,73,25,HS Diploma,Female,Working,NA,White
290,2016,NA,Work For Someone Else,31,NA,Grad/Prof Degree,Female,Middle,NA,White
291,2016,NA,Work For Someone Else,55,NA,Grad/Prof Degree,Male,Upper,NA,White
292,2016,NA,Self Employed,61,NA,College Degree,Male,Upper,NA,White
293,2016,NA,Work For Someone Else,50,31,College Degree,Male,Middle,NA,White
294,2016,NA,Self Employed,67,18,HS Diploma,Female,Middle,NA,White
295,2016,NA,Self Employed,41,30,Less Than HS,Male,Middle,NA,Hispanic
296,2016,NA,Self Employed,22,NA,HS Diploma,Female,Middle,NA,Hispanic
297,2016,NA,Work For Someone Else,60,39,College Degree,Female,Middle,NA,White
298,2016,NA,Work For Someone Else,36,33,College Degree,Female,Middle,NA,Hispanic
299,2016,NA,Work For Someone Else,39,31,College Degree,Female,Middle,NA,Other
300,2016,NA,Work For Someone Else,40,NA,College Degree,Male,Working,NA,Black
301,2016,NA,NA,23,21,HS Diploma,Female,Middle,NA,Black
302,2016,NA,Work For Someone Else,63,17,Less Than HS,Female,Lower,NA,Black
303,2016,NA,Work For Someone Else,60,21,HS Diploma,Male,Middle,NA,Black
304,2016,NA,Work For Someone Else,40,37,HS Diploma,Male,Middle,NA,Black
305,2016,NA,Work For Someone Else,40,23,HS Diploma,Male,Working,NA,Black
306,2016,NA,Work For Someone Else,30,NA,Grad/Prof Degree,Female,Middle,NA,Hispanic
307,2016,NA,Work For Someone Else,43,22,HS Diploma,Female,Middle,NA,Hispanic
308,2016,NA,Self Employed,52,18,Less Than HS,Female,Working,NA,Hispanic
309,2016,NA,Work For Someone Else,NA,NA,College Degree,Male,Working,NA,White
310,2016,NA,Work For Someone Else,25,21,HS Diploma,Female,Lower,NA,Hispanic
311,2016,NA,Work For Someone Else,NA,26,Grad/Prof Degree,Male,Upper,NA,White
312,2016,NA,Work For Someone Else,58,29,College Degree,Male,Middle,NA,White
313,2016,NA,Work For Someone Else,60,20,HS Diploma,Male,Middle,NA,White
314,2016,NA,Work For Someone Else,44,36,College Degree,Male,Middle,NA,White
315,2016,NA,Work For Someone Else,69,NA,College Degree,Male,Middle,NA,White
316,2016,NA,Work For Someone Else,66,25,HS Diploma,Male,Middle,NA,White
317,2016,NA,Work For Someone Else,43,19,HS Diploma,Male,Working,NA,Black
318,2016,NA,Work For Someone Else,37,21,HS Diploma,Male,Middle,NA,White
319,2016,NA,Work For Someone Else,28,27,HS Diploma,Male,Middle,NA,Hispanic
320,2016,NA,Work For Someone Else,69,37,College Degree,Female,Middle,NA,White
321,2016,NA,NA,27,15,Less Than HS,Female,Lower,NA,Hispanic
322,2016,NA,Work For Someone Else,60,NA,College Degree,Female,Middle,NA,White
323,2016,NA,Work For Someone Else,62,19,Some College,Female,Working,NA,Black
324,2016,NA,NA,74,25,HS Diploma,Male,Lower,NA,Black
325,2016,NA,Work For Someone Else,32,20,HS Diploma,Female,Working,NA,Hispanic
326,2016,NA,Work For Someone Else,68,18,HS Diploma,Female,Lower,NA,White
327,2016,NA,Work For Someone Else,39,18,HS Diploma,Male,Working,NA,Hispanic
328,2016,NA,Work For Someone Else,21,NA,HS Diploma,Female,Working,NA,Hispanic
329,2016,NA,Work For Someone Else,52,29,College Degree,Female,Middle,NA,White
330,2016,NA,Work For Someone Else,46,35,College Degree,Male,Upper,NA,White
331,2016,NA,Self Employed,56,27,HS Diploma,Male,Middle,NA,White
332,2016,NA,Self Employed,60,30,College Degree,Male,Upper,NA,White
333,2016,NA,Work For Someone Else,22,NA,HS Diploma,Male,Middle,NA,White
334,2016,NA,Self Employed,42,22,HS Diploma,Male,Working,NA,Other
335,2016,NA,Work For Someone Else,35,18,HS Diploma,Male,Working,NA,Hispanic
336,2016,NA,Work For Someone Else,42,27,College Degree,Female,Working,NA,Hispanic
337,2016,NA,Work For Someone Else,58,35,College Degree,Male,Middle,NA,White
338,2016,NA,Work For Someone Else,32,28,College Degree,Female,Middle,NA,White
339,2016,NA,Work For Someone Else,59,26,College Degree,Female,Upper,NA,White
340,2016,NA,Work For Someone Else,20,NA,HS Diploma,Male,Middle,NA,White
341,2016,NA,Work For Someone Else,44,36,Grad/Prof Degree,Male,Middle,NA,White
342,2016,NA,Self Employed,34,29,HS Diploma,Female,Middle,NA,White
343,2016,NA,Work For Someone Else,62,43,Grad/Prof Degree,Female,Middle,NA,White
344,2016,NA,Work For Someone Else,59,NA,College Degree,Male,Lower,NA,White
345,2016,NA,Work For Someone Else,51,NA,College Degree,Female,Middle,NA,White
346,2016,NA,Work For Someone Else,37,NA,Grad/Prof Degree,Male,Working,NA,White
347,2016,NA,Work For Someone Else,50,29,Grad/Prof Degree,Male,Middle,NA,White
348,2016,NA,Work For Someone Else,40,30,HS Diploma,Female,Working,NA,White
349,2016,NA,Work For Someone Else,53,23,HS Diploma,Male,Working,NA,White
350,2016,NA,Work For Someone Else,52,26,HS Diploma,Male,Working,NA,White
351,2016,NA,Self Employed,52,21,HS Diploma,Female,Working,NA,White
352,2016,NA,Work For Someone Else,36,34,Grad/Prof Degree,Female,Middle,NA,White
353,2016,NA,Work For Someone Else,46,23,HS Diploma,Female,Middle,NA,White
354,2016,NA,Work For Someone Else,56,21,HS Diploma,Male,Working,NA,White
355,2016,NA,Work For Someone Else,64,25,HS Diploma,Female,Working,NA,White
356,2016,NA,Work For Someone Else,62,17,Grad/Prof Degree,Female,Working,NA,Black
357,2016,NA,Work For Someone Else,35,27,College Degree,Female,Middle,NA,Hispanic
358,2016,NA,Work For Someone Else,60,NA,Some College,Male,Middle,NA,White
359,2016,NA,Work For Someone Else,36,26,Some College,Female,Middle,NA,Black
360,2016,NA,Work For Someone Else,62,17,HS Diploma,Female,Upper,NA,White
361,2016,NA,Work For Someone Else,30,29,HS Diploma,Male,Middle,NA,White
362,2016,NA,Work For Someone Else,27,26,HS Diploma,Male,Working,NA,White
363,2016,NA,Work For Someone Else,79,24,Grad/Prof Degree,Male,Middle,NA,White
364,2016,NA,Work For Someone Else,60,23,HS Diploma,Female,Middle,NA,White
365,2016,NA,Work For Someone Else,51,18,Grad/Prof Degree,Male,Middle,NA,White
366,2016,NA,Work For Someone Else,42,26,HS Diploma,Female,Middle,NA,White
367,2016,NA,Self Employed,59,39,Less Than HS,Male,Lower,NA,White
368,2016,NA,Work For Someone Else,49,NA,HS Diploma,Male,Lower,NA,White
369,2016,NA,Self Employed,53,23,HS Diploma,Female,Middle,NA,White
370,2016,NA,Self Employed,47,24,HS Diploma,Male,Working,NA,White
371,2016,NA,Work For Someone Else,41,27,Grad/Prof Degree,Female,Upper,NA,Other
372,2016,NA,Work For Someone Else,47,39,Grad/Prof Degree,Female,Middle,NA,White
373,2016,NA,Work For Someone Else,64,NA,HS Diploma,Male,Middle,NA,White
374,2016,NA,Work For Someone Else,80,32,Grad/Prof Degree,Female,Middle,NA,Other
375,2016,NA,Work For Someone Else,61,25,HS Diploma,Female,Middle,NA,White
376,2016,NA,Work For Someone Else,34,NA,Grad/Prof Degree,Female,Working,NA,White
377,2016,NA,Work For Someone Else,31,18,HS Diploma,Male,Middle,NA,Black
378,2016,NA,Work For Someone Else,29,NA,College Degree,Female,Working,NA,White
379,2016,NA,Work For Someone Else,NA,22,HS Diploma,Male,Upper,NA,White
380,2016,NA,Work For Someone Else,68,21,Grad/Prof Degree,Female,Working,NA,Black
381,2016,NA,Work For Someone Else,89,34,Grad/Prof Degree,Male,Middle,NA,White
382,2016,NA,Work For Someone Else,76,26,Grad/Prof Degree,Female,Middle,NA,White
383,2016,NA,Self Employed,64,24,HS Diploma,Male,Middle,NA,White
384,2016,NA,Work For Someone Else,40,30,HS Diploma,Female,Lower,NA,Black
385,2016,NA,Work For Someone Else,27,NA,College Degree,Female,Middle,NA,Black
386,2016,NA,Work For Someone Else,56,40,College Degree,Female,Working,NA,Black
387,2016,NA,Work For Someone Else,71,29,College Degree,Female,Middle,NA,Black
388,2016,NA,Work For Someone Else,29,NA,College Degree,Female,Middle,NA,Black
389,2016,NA,Work For Someone Else,74,39,College Degree,Female,Middle,NA,White
390,2016,NA,Work For Someone Else,30,NA,College Degree,Female,Working,NA,Black
391,2016,NA,Work For Someone Else,65,21,College Degree,Female,Working,NA,Black
392,2016,NA,Self Employed,41,18,HS Diploma,Female,Lower,NA,Black
393,2016,NA,Work For Someone Else,38,29,Grad/Prof Degree,Male,Middle,NA,White
394,2016,NA,Work For Someone Else,49,NA,HS Diploma,Male,Middle,NA,White
395,2016,NA,Work For Someone Else,25,NA,College Degree,Male,Working,NA,White
396,2016,NA,Work For Someone Else,25,NA,Grad/Prof Degree,Female,Middle,NA,Hispanic
397,2016,NA,Work For Someone Else,26,NA,HS Diploma,Female,Working,NA,Black
398,2016,NA,Work For Someone Else,34,31,Grad/Prof Degree,Female,Middle,NA,White
399,2016,NA,Work For Someone Else,34,NA,College Degree,Female,Middle,NA,White
400,2016,NA,Work For Someone Else,36,NA,College Degree,Male,Middle,NA,Black
401,2016,NA,Self Employed,59,18,Less Than HS,Male,Working,NA,White
402,2016,NA,Work For Someone Else,49,34,HS Diploma,Female,Working,NA,White
403,2016,NA,Work For Someone Else,45,18,Some College,Female,Working,NA,White
404,2016,NA,Work For Someone Else,34,30,HS Diploma,Male,Working,NA,Black
405,2016,NA,Work For Someone Else,44,30,Grad/Prof Degree,Male,Middle,NA,Other
406,2016,NA,Work For Someone Else,66,18,HS Diploma,Female,Middle,NA,White
407,2016,NA,Work For Someone Else,53,15,HS Diploma,Female,Working,NA,White
408,2016,NA,Work For Someone Else,59,NA,Grad/Prof Degree,Female,Middle,NA,Other
409,2016,NA,Self Employed,43,36,College Degree,Female,Upper,NA,White
410,2016,NA,Work For Someone Else,44,NA,Grad/Prof Degree,Male,Middle,NA,White
411,2016,NA,Work For Someone Else,68,NA,Grad/Prof Degree,Male,NA,NA,White
412,2016,NA,Work For Someone Else,37,33,College Degree,Male,Middle,NA,White
413,2016,NA,Self Employed,37,35,HS Diploma,Male,Middle,NA,White
414,2016,NA,Work For Someone Else,48,25,Grad/Prof Degree,Male,Middle,NA,White
415,2016,NA,Work For Someone Else,34,16,HS Diploma,Female,Working,NA,Black
416,2016,NA,Work For Someone Else,25,24,HS Diploma,Male,Middle,NA,Black
417,2016,NA,Work For Someone Else,44,19,HS Diploma,Female,Working,NA,White
418,2016,NA,Work For Someone Else,63,12,Less Than HS,Female,Working,NA,Black
419,2016,NA,Work For Someone Else,26,NA,HS Diploma,Male,Lower,NA,Black
420,2016,NA,Work For Someone Else,64,16,HS Diploma,Female,Working,NA,Black
421,2016,NA,Work For Someone Else,21,NA,HS Diploma,Male,Working,NA,Hispanic
422,2016,NA,Work For Someone Else,31,20,Less Than HS,Female,Working,NA,Black
423,2016,NA,Work For Someone Else,27,21,HS Diploma,Female,Working,NA,White
424,2016,NA,Self Employed,53,34,Grad/Prof Degree,Female,Upper,NA,White
425,2016,NA,Work For Someone Else,70,26,Grad/Prof Degree,Female,Upper,NA,White
426,2016,NA,Work For Someone Else,53,37,College Degree,Female,Middle,NA,White
427,2016,NA,Self Employed,59,34,Grad/Prof Degree,Male,Middle,NA,White
428,2016,NA,Work For Someone Else,47,35,Grad/Prof Degree,Male,Middle,NA,White
429,2016,NA,Work For Someone Else,27,NA,HS Diploma,Male,Working,NA,Black
430,2016,NA,Work For Someone Else,52,18,Less Than HS,Male,Working,NA,Hispanic
431,2016,NA,Work For Someone Else,26,NA,Less Than HS,Female,Working,NA,Hispanic
432,2016,NA,Self Employed,24,23,HS Diploma,Female,Lower,NA,White
433,2016,NA,Work For Someone Else,25,17,HS Diploma,Female,Working,NA,Hispanic
434,2016,NA,Work For Someone Else,44,39,Less Than HS,Male,Working,NA,Hispanic
435,2016,NA,Work For Someone Else,29,NA,HS Diploma,Male,Working,NA,White
436,2016,NA,Work For Someone Else,57,NA,College Degree,Female,Middle,NA,White
437,2016,NA,Work For Someone Else,61,20,HS Diploma,Male,Middle,NA,White
