"qkey","gender","use_facebook","use_twitter","news_social_media","age_cat","educ_cat","racethn","news_trust","ideology","misinformation"
"202101007830","Woman",1,0,"Never","30-49","College Grad+","White","Not at all","Moderate",1
"202101007849","Man",1,0,"Rarely","65+","Some College","White","Not too much","Conservative",1
"202101007852","Woman",1,1,"Rarely","18-29","HS Grad or Less","White","Some","Liberal",1
"202101007860","Woman",0,0,"Rarely","65+","College Grad+","White","Not too much","Moderate",2
"202101007916","Other",1,1,"Often","30-49","Some College","Black","A lot","Conservative",1
"202101007934","Man",1,0,"Sometimes","30-49","Some College","Hispanic","Some","Conservative",2
"202101007953","Woman",1,0,"Rarely","18-29","Some College","Hispanic","Some","Moderate",2
"202101007980","Woman",1,0,"Sometimes","50-64","Some College","Black","Not too much","Liberal",1
"202101007992","Man",1,1,"Rarely","30-49","Some College","White","Not too much","Liberal",1
"202101008033","Man",0,1,"Sometimes","30-49","College Grad+","White","Not too much","Liberal",1
"202101008058","Woman",0,0,"Often","30-49","College Grad+","Black","Not too much","Very Liberal",1
"202101008072","Woman",1,0,"Often","50-64","College Grad+","White","Some","Conservative",2
"202101008249","Woman",1,0,"Never","30-49","Some College","White","Not at all","Moderate",2
"202101008340","Woman",1,1,"Rarely","50-64","College Grad+","White","Not too much","Liberal",1
"202101008373","Woman",1,1,"Sometimes","50-64","College Grad+","White","Not too much","Liberal",2
"202101008390","Man",1,0,"Rarely","50-64","College Grad+","White","Not too much","Moderate",1
"202101008549","Man",0,0,"Never","65+","Some College","White","Not at all","Conservative",2
"202101008562","Man",1,1,"Never","65+","College Grad+","White","Not too much","Very Liberal",1
"202101008573","Man",1,0,"Rarely","65+","College Grad+","White","Not at all","Conservative",2
"202101008619","Woman",1,0,"Often","18-29","Some College","White","Not too much","Moderate",2
"202101008629","Woman",1,0,"Rarely","50-64","College Grad+","Black","Not too much","Very Liberal",2
"202101008641","Man",1,0,"Often","30-49","Some College","White","Some","Conservative",2
"202101008676","Woman",1,1,"Sometimes","30-49","HS Grad or Less","White","Not too much","Conservative",2
"202101008693","Man",1,1,"Often","30-49","Some College","White","Not too much","Very Liberal",2
"202101008696","Woman",1,0,"Rarely","30-49","Some College","White","Not too much","Conservative",2
"202101008708","Man",1,0,"Rarely","50-64","College Grad+","White","Not at all","Very Conservative",1
"202101008717","Woman",0,0,"Never","50-64","Some College","White","Not at all","Moderate",1
"202101008790","Man",1,0,"Often","30-49","College Grad+","Hispanic","Not at all","Moderate",1
"202101008793","Man",1,0,"Never","65+","Some College","Other","Not at all","Liberal",1
"202101008842","Woman",1,0,"Sometimes","30-49","College Grad+","White","Some","Moderate",1
"202101008876","Woman",1,0,"Sometimes","30-49","College Grad+","Asian","Some","Moderate",2
"202101008891","Man",0,0,"Rarely","18-29","College Grad+","Other","Not too much","Moderate",1
"202101008935","Woman",1,0,"Rarely","30-49","Some College","White","Not at all","Moderate",1
"202101008943","Woman",1,0,"Sometimes","18-29","College Grad+","White","Some","Moderate",1
"202101008949","Man",1,1,"Often","30-49","College Grad+","White","Some","Conservative",2
"202101008964","Woman",1,0,"Sometimes","18-29","College Grad+","White","Not too much","Very Liberal",1
"202101008992","Man",0,0,"Never","65+","Some College","White","Not too much","Conservative",2
"202101009010","Woman",0,1,"Sometimes","50-64","College Grad+","Asian","Some","Moderate",1
"202101009020","Man",1,0,"Sometimes","30-49","Some College","White","Not too much","Moderate",2
"202101009028","Woman",1,0,"Rarely","65+","Some College","Black","Some","Liberal",2
"202101009088","Man",1,0,"Often","30-49","Some College","White","Not too much","Very Conservative",2
"202101009157","Woman",1,0,"Sometimes","50-64","HS Grad or Less","White","Not too much","Conservative",1
"202101009240","Woman",1,0,"Rarely","50-64","College Grad+","White","Not too much","Moderate",2
"202101009281","Man",1,0,"Rarely","65+","Some College","White","Not at all","Moderate",2
"202101009342","Woman",1,1,"Sometimes","18-29","Some College","White","Not too much","Liberal",1
"202101009357","Woman",1,0,"Sometimes","65+","HS Grad or Less","White","Not too much","Moderate",2
"202101009433","Man",1,1,"Often","18-29","Some College","White","A lot","Very Liberal",2
"202101009496","Woman",0,1,"Sometimes","65+","Some College","Black","Not at all","Moderate",1
"202101009510","Woman",1,1,"Rarely","50-64","College Grad+","White","Not too much","Conservative",2
"202101009588","Woman",1,1,"Sometimes","50-64","Some College","Black","Some","Moderate",1
"202101009686","Man",1,0,"Sometimes","65+","Some College","Black","Not too much","Very Conservative",1
"202101009712","Man",1,0,"Sometimes","65+","Some College","White","Not too much","Conservative",2
"202101009756","Woman",1,1,"Sometimes","18-29","Some College","Black","Not at all","Very Liberal",1
"202101009814","Woman",1,0,"Sometimes","65+","HS Grad or Less","White","Some","Conservative",2
"202101009850","Man",1,1,"Sometimes","50-64","Some College","Asian","Not too much","Moderate",1
"202101009895","Man",1,0,"Sometimes","65+","HS Grad or Less","White","Not at all","Conservative",2
"202101009926","Woman",1,1,"Rarely","50-64","Some College","White","Some","Very Conservative",2
"202101009940","Man",1,0,"Often","50-64","Some College","White","Not at all","Moderate",1
"202101009957","Man",1,1,"Rarely","30-49","Some College","White","Not too much","Moderate",2
"202101010044","Woman",1,0,"Rarely","30-49","Some College","White","Not at all","Moderate",1
"202101010098","Man",1,0,"Sometimes","50-64","Some College","White","Some","Moderate",2
"202101010114","Woman",1,1,"Often","18-29","College Grad+","Asian","A lot","Very Liberal",1
"202101010271","Man",0,1,"Often","18-29","Some College","Other","Some","Very Liberal",2
"202101010322","Man",0,0,"Never","50-64","HS Grad or Less","White","Some","Conservative",2
"202101010352","Woman",1,0,"Often","30-49","HS Grad or Less","Black","Not too much","Moderate",2
"202101010392","Woman",1,0,"Sometimes","18-29","HS Grad or Less","Asian","Some","Very Conservative",1
"202101010408","Woman",1,0,"Sometimes","50-64","HS Grad or Less","Hispanic","Not at all","Conservative",2
"202101010486","Woman",1,NA,"Sometimes","50-64","Some College","Black","Not too much","Moderate",1
"202101010510","Man",0,0,"Sometimes","30-49","College Grad+","Black","Some","Conservative",2
"202101010589","Woman",1,0,"Never","65+","Some College","White","Not at all","Moderate",1
"202101010596","Woman",1,0,"Sometimes","50-64","HS Grad or Less","White","Not too much","Liberal",1
"202101010636","Woman",1,0,"Sometimes","50-64","HS Grad or Less","White","Not at all","Moderate",2
"202101010712","Woman",1,0,"Rarely","30-49","HS Grad or Less","Black","Some","Moderate",2
"202101010724","Woman",0,0,"Often","18-29","Some College","Other","Some","Moderate",2
"202101010751","Woman",1,0,"Never","50-64","Some College","White","Not at all","Moderate",2
"202101010844","Woman",1,0,"Often","50-64","HS Grad or Less","Hispanic","Not too much","Very Conservative",1
"202101010869","Woman",1,0,"Often","30-49","HS Grad or Less","Black","Some","Moderate",1
"202101010887","Woman",0,0,"Rarely","18-29","HS Grad or Less","Hispanic","Some","Moderate",2
"202101010897","Man",1,0,"Never","30-49","College Grad+","Asian","Not at all","Conservative",1
"202101010913","Man",0,0,"Never","65+","HS Grad or Less","White","Not too much","Conservative",1
"202101010920","Woman",0,0,"Never","50-64","Some College","White","Some","Very Conservative",2
"202101010937","Man",0,1,"Sometimes","30-49","College Grad+","Hispanic","A lot","Conservative",2
"202101011006","Man",1,0,"Never","65+","HS Grad or Less","White","Not at all","Moderate",2
"202101011028","Woman",1,0,"Never","65+","HS Grad or Less","White","Not too much","Conservative",1
"202101011063","Woman",1,1,"Sometimes","50-64","Some College","Hispanic","Some","Conservative",2
"202101011086","Woman",1,1,"Sometimes","30-49","Some College","White","Not too much","Conservative",2
"202101011232","Other",1,0,"Often","30-49","HS Grad or Less","Black","Some","Moderate",2
"202101011279","Woman",1,0,"Sometimes","65+","HS Grad or Less","White","Not too much","Very Liberal",2
"202101011295","Woman",1,0,"Never","30-49","Some College","White","Not at all","Moderate",2
"202101011337","Woman",1,1,"Rarely","65+","Some College","White","Not at all","Conservative",1
"202101011356","Woman",1,0,"Sometimes","30-49","HS Grad or Less","White","Not at all","Moderate",1
"202101011360","Woman",1,0,"Often","18-29","HS Grad or Less","Other","Some","Moderate",2
"202101011380","Man",1,1,"Sometimes","50-64","Some College","White","Not at all","Moderate",2
"202101011435","Man",1,1,"Rarely","65+","College Grad+","White","Some","Liberal",1
"202101011513","Woman",1,1,"Often","18-29","College Grad+","Asian","A lot","Liberal",1
"202101011524","Man",1,1,"Often","30-49","Some College","White","A lot","Moderate",2
"202101011535","Man",1,1,"Rarely","30-49","Some College","White","Not too much","Moderate",2
"202101011558","Woman",1,1,"Often","50-64","College Grad+","White","Not at all","Liberal",1
"202101011614","Man",1,0,"Never","30-49","Some College","White","Not at all","Very Liberal",1
"202101011648","Man",1,0,"Rarely","65+","HS Grad or Less","White","Not too much","Liberal",1
"202101011651","Man",0,0,"Often","30-49","HS Grad or Less","White","Not at all","Conservative",2
"202101011700","Woman",1,1,"Sometimes","50-64","Some College","White","Some","Very Conservative",1
"202101011764","Woman",1,1,"Sometimes","50-64","Some College","White","Some","Very Conservative",2
"202101011767","Woman",1,0,"Sometimes","50-64","Some College","White","Not too much","Moderate",1
"202101011803","Woman",0,0,"Often","18-29","Some College","Asian","Some","Very Liberal",1
"202101011805","Woman",1,0,"Often","65+","HS Grad or Less","White","Not too much","Moderate",2
"202101011903","Man",1,0,"Sometimes","65+","College Grad+","White","Some","Liberal",2
"202101011936","Man",1,0,"Sometimes","50-64","College Grad+","White","Not too much","Moderate",2
"202101011951","Woman",1,0,"Sometimes","30-49","HS Grad or Less","White","A lot","Very Liberal",2
"202101011952","Woman",1,1,"Often","65+","Some College","Black","Not too much","Moderate",1
"202101011961","Woman",1,1,"Often","30-49","HS Grad or Less","White","Not at all","Moderate",2
"202101011996","Woman",0,0,"Never","65+","HS Grad or Less","White","Not at all","Conservative",1
"202101012002","Woman",1,0,"Sometimes","50-64","Some College","White","Not too much","Conservative",1
"202101012038","Other",1,1,"Rarely","30-49","College Grad+","Asian","A lot","Very Liberal",2
"202101012102","Man",1,0,"Sometimes","50-64","Some College","White","Some","Moderate",1
"202101012118","Woman",1,1,"Rarely","30-49","College Grad+","Black","Some","Moderate",2
"202101012119","Woman",1,0,"Sometimes","50-64","HS Grad or Less","Black","Not too much","Moderate",1
"202101012124","Man",0,1,"Never","30-49","Some College","White","Not too much","Moderate",2
"202101012125","Woman",1,NA,"Rarely","50-64","HS Grad or Less","White","A lot","Liberal",2
"202101012126","Woman",1,0,"Never","30-49","Some College","White","Not too much","Liberal",2
"202101012168","Man",1,0,"Rarely","50-64","HS Grad or Less","White","Not too much","Moderate",2
"202101012170","Woman",1,0,"Rarely","65+","HS Grad or Less","White","Some","Conservative",2
"202101012198","Woman",1,0,"Rarely","50-64","HS Grad or Less","White","Not too much","Moderate",2
"202101012292","Man",1,0,"Sometimes","65+","College Grad+","White","Not too much","Liberal",1
"202101012294","Woman",1,0,"Often","50-64","Some College","Black","Some","Moderate",1
"202101012317","Woman",1,1,"Sometimes","50-64","Some College","Black","Some","Moderate",1
"202101012339","Woman",1,0,"Never","50-64","College Grad+","Black","Not at all","Very Conservative",2
"202101012352","Woman",1,0,"Often","30-49","Some College","White","Some","Moderate",1
"202101012373","Man",0,0,"Never","30-49","HS Grad or Less","White","Not at all","Very Conservative",2
"202101012398","Man",0,0,"Never","65+","College Grad+","White","Not at all","Conservative",2
"202101012424","Woman",1,0,"Sometimes","50-64","Some College","White","Some","Moderate",2
"202101012448","Woman",1,0,"Sometimes","50-64","Some College","Other","Not too much","Moderate",1
"202101012455","Woman",0,1,"Sometimes","30-49","Some College","White","Not too much","Moderate",1
"202101012590","Man",1,0,"Sometimes","65+","College Grad+","White","Not too much","Moderate",2
"202101012599","Man",0,1,"Rarely","50-64","College Grad+","Black","Some","Moderate",2
"202101012721","Man",1,0,"Rarely","50-64","Some College","Other","Not too much","Moderate",2
"202101012796","Man",1,NA,"Never","50-64","Some College","White","Not at all","Conservative",2
"202101012819","Man",0,1,"Rarely","18-29","Some College","Asian","Not too much","Conservative",2
"202101012827","Woman",1,1,"Often","18-29","College Grad+","White","A lot","Conservative",2
"202101012856","Man",0,0,"Often","18-29","College Grad+","Hispanic","Some","Liberal",2
"202101012866","Woman",1,0,"Often","30-49","Some College","Black","A lot","Moderate",1
"202101012934","Man",1,0,"Sometimes","30-49","Some College","White","Some","Very Conservative",2
"202101013038","Woman",1,1,"Rarely","50-64","College Grad+","Other","Not at all","Conservative",2
"202101013063","Woman",1,1,"Sometimes","18-29","HS Grad or Less","Asian","Some","Conservative",1
"202101013083","Woman",1,0,"Never","18-29","HS Grad or Less","White","Not at all","Moderate",1
"202101013137","Woman",1,1,"Rarely","18-29","College Grad+","Asian","Not at all","Liberal",2
"202101013145","Woman",1,0,"Rarely","30-49","College Grad+","White","Not too much","Liberal",2
"202101013187","Man",1,0,"Sometimes","30-49","College Grad+","Asian","Some","Moderate",2
"202101013246","Woman",1,0,"Often","30-49","HS Grad or Less","White","Not too much","Liberal",2
"202101013258","Woman",1,0,"Sometimes","65+","College Grad+","Other","Not too much","Moderate",1
"202101013292","Man",1,0,"Never","50-64","College Grad+","White","Not at all","Very Liberal",1
"202101013340","Man",1,0,"Rarely","50-64","Some College","White","Not too much","Conservative",1
"202201000030","Woman",1,1,"Sometimes","50-64","College Grad+","White","Not too much","Moderate",1
"202201000060","Man",1,0,"Often","30-49","HS Grad or Less","Black","Some","Conservative",2
"202201000063","Woman",1,0,"Sometimes","30-49","Some College","Black","Some","Moderate",2
"202201000150","Woman",1,0,"Never","65+","College Grad+","Black","Not at all","Liberal",1
"202201000253","Woman",0,0,"Sometimes","30-49","College Grad+","Black","Not too much","Moderate",2
