"qkey","cancul1","crimsent","weight_w92","education","division","ideology","gender","race"
201901051512,"Accountable","About the right amount",0.0745510754749958,"Associate's Degree","South Atlantic","Conservative","Man","Hispanic"
201901051584,"Punish","About the right amount",0.00449135121991583,"College graduate","South Atlantic","Conservative","Woman","Hispanic"
201901051595,"Accountable","About the right amount",0.0916298294811481,"College graduate","South Atlantic","Moderate","Woman","White"
201901052062,"Punish","Too little time",0.0717029994671831,"College graduate","South Atlantic","Moderate","Woman","Hispanic"
201901052115,"Punish","About the right amount",0.00449135121991583,"College graduate","Middle Atlantic","Conservative","Woman","Hispanic"
201901052120,"Accountable","Too little time",0.109255442466045,"Associate's Degree","Mountain","Moderate","Man","Hispanic"
201901052378,"Punish","Too little time",0.243653712474844,"High School Graduate","South Atlantic","Liberal","Man","Hispanic"
201901052650,"Accountable","Too little time",0.0828066709794847,"High School Graduate","Pacific","Moderate","Man","Black"
201901052949,"Accountable","About the right amount",0.058604370777596,"Some College","South Atlantic","Conservative","Woman","Hispanic"
201901053314,"Punish","Too little time",0.00449135121991583,"Some College","Pacific","Conservative","Woman","Hispanic"
201901053317,"Accountable","Too little time",0.0898769043587303,"Some College","Mountain","Conservative","Man","Hispanic"
201901053370,"Accountable","About the right amount",0.071203292601489,"College graduate","South Atlantic","Moderate","Woman","Hispanic"
201901053483,"Accountable","Too little time",0.0734420935073204,"Some College","South Atlantic","Moderate","Woman","Hispanic"
201901053619,"Accountable","About the right amount",0.237385155860575,"Less Than High School","South Atlantic","Conservative","Woman","Hispanic"
201901054071,"Punish","About the right amount",0.141635953978583,"College graduate","South Atlantic","Moderate","Man","White"
201901054444,"Accountable","About the right amount",0.195208644037639,"High School Graduate","South Atlantic","Liberal","Man","Hispanic"
201901054463,"Accountable","About the right amount",0.05686715624041,"High School Graduate","South Atlantic","Moderate","Woman","Hispanic"
201901054477,"Accountable","About the right amount",0.143447168345522,"Associate's Degree","Pacific","Moderate","Woman","Hispanic"
201901054496,"Accountable","About the right amount",0.089733497257631,"Postgraduate","South Atlantic","Moderate","Man","Hispanic"
201901054699,"Punish","About the right amount",0.088472075281517,"Some College","South Atlantic","Very Liberal","Man","Hispanic"
201901054726,"Accountable","About the right amount",0.0749818629218085,"College graduate","Middle Atlantic","Moderate","Woman","Hispanic"
201901054806,"Punish","Too little time",1.61392956403587,"High School Graduate","South Atlantic","Moderate","Man","Hispanic"
201901055109,"Punish","Too much time",0.00449135121991583,"College graduate","South Atlantic","Liberal","Woman","Hispanic"
201901055207,"Accountable","About the right amount",0.0829128511727352,"High School Graduate","West South Central","Moderate","Woman","Hispanic"
201901055245,"Punish","About the right amount",0.102001602903975,"Some College","South Atlantic","Moderate","Woman","Hispanic"
201901055272,"Punish","About the right amount",0.00449135121991583,"College graduate","South Atlantic","Moderate","Woman","Hispanic"
201901055278,"Punish","About the right amount",0.0649144564323169,"High School Graduate","South Atlantic","Moderate","Woman","Hispanic"
201901055510,"Accountable","Too little time",0.00449135121991583,"College graduate","South Atlantic","Very Liberal","Woman","White"
201901055546,"Accountable","Too little time",0.00449135121991583,"College graduate","South Atlantic","Moderate","Man","Hispanic"
201901055806,"Accountable","Too much time",0.0751590881880045,"Some College","Mountain","Liberal","Woman","Hispanic"
201901056592,"Accountable","About the right amount",0.106937930081406,"High School Graduate","Mountain","Moderate","Woman","Hispanic"
201901056638,"Accountable","About the right amount",0.0759011958540888,"High School Graduate","South Atlantic","Moderate","Woman","Hispanic"
201901056705,"Accountable","Too much time",0.0693881687674105,"College graduate","South Atlantic","Conservative","Man","Hispanic"
201901056872,"Accountable","Too little time",0.0922690347204571,"College graduate","South Atlantic","Moderate","Man","Hispanic"
201901056964,"Accountable","Too much time",0.216270016374745,"Some College","Pacific","Moderate","Man","Hispanic"
201901057262,"Accountable","Too much time",0.10159440468509,"Less Than High School","Pacific","Conservative","Woman","Hispanic"
201901057281,"Punish","About the right amount",0.271004442748489,"Postgraduate","South Atlantic","Conservative","Man","Hispanic"
201901057353,"Accountable","About the right amount",0.00449135121991583,"College graduate","South Atlantic","Moderate","Man","Hispanic"
201901057400,"Accountable","About the right amount",0.0751706611132797,"College graduate","South Atlantic","Conservative","Woman","Hispanic"
201901057439,"Accountable","Too little time",0.108127809416022,"Some College","Middle Atlantic","Moderate","Man","Hispanic"
201901058107,"Accountable","About the right amount",0.00449135121991583,"Postgraduate","South Atlantic","Moderate","Woman","Hispanic"
201901058298,"Punish","About the right amount",0.126411697845824,"High School Graduate","Pacific","Moderate","Woman","Hispanic"
201901058672,"Accountable","About the right amount",0.281185300729364,"Postgraduate","South Atlantic","Liberal","Man","Hispanic"
201901058808,"Accountable","About the right amount",0.0660955917514019,"Some College","South Atlantic","Moderate","Woman","Hispanic"
201901059006,"Punish","Too much time",0.157004507409287,"High School Graduate","West South Central","Conservative","Man","Hispanic"
201901059014,"Punish","About the right amount",0.0720659637894709,"College graduate","South Atlantic","Very Conservative","Man","Hispanic"
201901059189,"Accountable","About the right amount",0.129984158194001,"High School Graduate","South Atlantic","Moderate","Woman","Hispanic"
201901059558,"Accountable","Too little time",0.0842399342593561,"College graduate","South Atlantic","Conservative","Woman","Hispanic"
201901059731,"Accountable","About the right amount",0.0709320099669093,"Postgraduate","South Atlantic","Very Liberal","Woman","Hispanic"
201901059763,"Punish","Too little time",0.0729877105618929,"Some College","Mountain","Moderate","Woman","Hispanic"
201901059848,"Punish","Too little time",0.0659427733825782,"Associate's Degree","South Atlantic","Conservative","Man","Hispanic"
201901059849,"Accountable","About the right amount",0.111399011006409,"Associate's Degree","South Atlantic","Conservative","Woman","Hispanic"
201901060056,"Punish","Too much time",0.113928269293139,"Some College","Pacific","Moderate","Woman","Hispanic"
201901060065,"Accountable","About the right amount",0.10536071915999,"College graduate","South Atlantic","Moderate","Woman","Hispanic"
201901060093,"Accountable","About the right amount",0.0710846732306398,"College graduate","South Atlantic","Liberal","Woman","Hispanic"
201901060152,"Accountable","Too much time",0.0686493689619734,"College graduate","South Atlantic","Moderate","Woman","Hispanic"
201901060238,"Accountable","About the right amount",0.00449135121991583,"Some College","South Atlantic","Moderate","Woman","Hispanic"
201901060612,"Accountable","About the right amount",0.115613870632962,"Less Than High School","South Atlantic","Moderate","Woman","Hispanic"
201901060741,"Punish","Too little time",0.121056261702635,"High School Graduate","Pacific","Moderate","Man","Hispanic"
201901060815,"Punish","About the right amount",0.106885090854413,"Postgraduate","South Atlantic","Conservative","Man","Hispanic"
201901060942,"Accountable","About the right amount",0.182924404300628,"High School Graduate","South Atlantic","Conservative","Man","Hispanic"
201901061058,"Accountable","About the right amount",0.104394253070876,"College graduate","South Atlantic","Moderate","Woman","Hispanic"
201901061134,"Accountable","About the right amount",0.232579963861492,"Associate's Degree","South Atlantic","Moderate","Woman","Hispanic"
201901061137,"Accountable","Too much time",0.00449135121991583,"Postgraduate","Middle Atlantic","Moderate","Man","Hispanic"
201901061151,"Accountable","About the right amount",0.136827769929526,"College graduate","South Atlantic","Very Liberal","Woman","Hispanic"
201901061445,"Accountable","About the right amount",0.150983035100269,"Associate's Degree","South Atlantic","Liberal","Man","Hispanic"
201901061665,"Accountable","Too little time",0.123582465848288,"Less Than High School","South Atlantic","Conservative","Woman","Hispanic"
201901061690,"Accountable","About the right amount",0.607924874988755,"High School Graduate","West South Central","Moderate","Man","Hispanic"
201901062221,"Accountable","Too little time",0.0939951390793024,"College graduate","South Atlantic","Conservative","Woman","Hispanic"
201901062516,"Accountable","Too much time",0.00449135121991583,"College graduate","South Atlantic","Moderate","Woman","Hispanic"
201901062637,"Accountable","Too little time",0.121785053391521,"College graduate","South Atlantic","Moderate","Man","Hispanic"
201901062785,"Punish","About the right amount",0.0675010047118702,"Postgraduate","South Atlantic","Moderate","Man","Hispanic"
201901062927,"Accountable","Too little time",0.105775563091067,"Postgraduate","South Atlantic","Liberal","Woman","Hispanic"
201901063447,"Accountable","About the right amount",0.088251754552964,"High School Graduate","South Atlantic","Conservative","Man","Black"
201901063539,"Accountable","About the right amount",0.0928200370891098,"College graduate","South Atlantic","Moderate","Man","Hispanic"
201901063916,"Accountable","Too little time",0.00449135121991583,"Some College","South Atlantic","Conservative","Woman","Hispanic"
201901064232,"Accountable","Too much time",0.00449135121991583,"College graduate","South Atlantic","Moderate","Woman","Hispanic"
201901064362,"Accountable","Too little time",0.0713482682127067,"Postgraduate","South Atlantic","Very Conservative","Man","White"
201901064524,"Punish","Too much time",0.0735352809453582,"High School Graduate","Middle Atlantic","Liberal","Woman","Hispanic"
