"id","childs","age","agekdbrn","educ","class","memnum","racehisp","geography","religion","place","female","degree","agekdbrn_30plus"
2627,1,67,26,12,"Working class",1,"White","Smaller city","Protestant","Southeast","Yes","HS Diploma",0
2634,1,48,30,14,"Working class",0,"Black","Smaller city","Protestant","West","No","Some College",1
2635,1,34,20,12,"Working class",0,"Hispanic","Smaller city","Catholic","West","Yes","HS Diploma",0
2636,0,65,NA,12,"Working class",3,"White","Smaller city","Catholic","West","Yes","HS Diploma",NA
2637,6,56,21,16,"Lower class",1,"Black","Smaller city","Protestant","West","No","College Degree",0
2639,5,63,NA,16,"Upper class",2,"White","Smaller city","Catholic","Southeast","Yes","College Degree",NA
2640,4,36,15,13,"Working class",0,"White","Smaller city","Protestant","West","Yes","Some College",0
2642,2,61,21,20,"Middle class",3,"White","Smaller city","Protestant","West","No","Grad/Prof Degree",0
2643,2,42,NA,19,"Upper class",4,"White","Smaller city","Catholic","Southeast","No","Grad/Prof Degree",NA
2644,1,32,30,17,"Middle class",0,"White","Smaller city","Eastern","West","No","Grad/Prof Degree",1
2645,1,25,21,14,"Working class",2,"White","Smaller city","Protestant","West","Yes","Some College",0
2646,3,60,27,15,"Working class",0,"White","Smaller city","None","West","Yes","Some College",0
2648,5,50,NA,12,"Middle class",2,"White","Smaller city","Catholic","Southeast","Yes","HS Diploma",NA
2652,4,47,19,12,"Working class",4,"Hispanic","Smaller city","Protestant","West","No","HS Diploma",0
2654,0,19,NA,12,"Working class",5,"Hispanic","Smaller city","Catholic","West","Yes","HS Diploma",NA
2655,3,61,20,18,"Working class",4,"White","Smaller city","Other","West","Yes","Grad/Prof Degree",0
2655,0,50,NA,13,"Working class",4,"White","Rural","Protestant","Southeast","No","Some College",NA
2656,0,42,NA,12,"Middle class",1,"Hispanic","Smaller city","Catholic","West","No","HS Diploma",NA
2657,8,63,NA,7,"Upper class",1,"Black","Rural","Protestant","Southeast","Yes","Less Than HS",NA
2659,1,62,20,12,"Middle class",3,"White","Smaller city","Catholic","West","No","HS Diploma",0
2662,2,42,25,17,"Middle class",3,"Hispanic","Smaller city","Catholic","West","No","Grad/Prof Degree",0
2664,8,71,NA,8,"Working class",1,"White","Rural","Protestant","Southeast","Yes","Less Than HS",NA
2664,2,35,25,12,"Working class",1,"Hispanic","Smaller city","Catholic","West","No","HS Diploma",0
2665,2,42,NA,12,"Middle class",3,"White","Rural","Protestant","Southeast","No","HS Diploma",NA
2665,5,46,22,15,"Working class",5,"White","Rural","Protestant","West","No","Some College",0
2666,5,51,23,12,"Working class",6,"White","Rural","Protestant","West","No","HS Diploma",0
2667,3,39,29,16,"Working class",4,"White","Rural","Protestant","West","Yes","College Degree",0
2667,2,35,NA,13,"Middle class",8,"White","Rural","Protestant","Southeast","Yes","Some College",NA
2669,3,52,20,12,"Middle class",1,"White","Rural","Protestant","West","Yes","HS Diploma",0
2673,1,64,NA,17,"Middle class",3,"White","Smaller city","Protestant","Southeast","Yes","Grad/Prof Degree",NA
2675,5,34,23,19,"Middle class",4,"White","Rural","Protestant","West","No","Grad/Prof Degree",0
2676,4,31,16,11,"Working class",2,"White","Rural","Protestant","West","Yes","Less Than HS",0
2681,3,30,19,14,"Middle class",5,"White","Rural","Protestant","West","Yes","Some College",0
2682,0,25,NA,15,"Working class",2,"White","Rural","Protestant","West","No","Some College",NA
2683,4,41,19,15,"Working class",0,"White","Rural","None","West","No","Some College",0
2684,4,52,25,13,"Working class",4,"White","Rural","None","West","No","Some College",0
2685,2,49,32,16,"Middle class",6,"White","Rural","Protestant","West","No","College Degree",1
2686,1,32,NA,12,"Working class",5,"White","Smaller city","Protestant","Southeast","Yes","HS Diploma",NA
2686,1,65,26,10,"Working class",4,"Other","Smaller city","Eastern","West","No","Less Than HS",0
2689,2,49,NA,14,"Working class",2,"White","Smaller city","Protestant","Southeast","Yes","Some College",NA
2689,4,81,17,12,"Middle class",3,"White","Smaller city","Catholic","West","Yes","HS Diploma",0
2691,2,26,22,12,"Working class",2,"Black","Smaller city","Catholic","West","Yes","HS Diploma",0
2692,4,88,25,8,"Middle class",0,"White","Smaller city","Catholic","West","Yes","Less Than HS",0
2693,0,70,NA,12,"Middle class",3,"White","Smaller city","Catholic","West","No","HS Diploma",NA
2694,0,28,NA,15,"Working class",0,"White","Smaller city","None","Southeast","No","Some College",NA
2695,1,50,35,17,"Working class",2,"White","Smaller city","Catholic","West","No","Grad/Prof Degree",1
2696,0,32,NA,12,"Working class",1,"White","Smaller city","Other","West","Yes","HS Diploma",NA
2698,2,35,21,12,"Working class",1,"White","Smaller city","None","West","Yes","HS Diploma",0
2699,2,64,21,11,"Middle class",2,"White","Smaller city","None","West","No","Less Than HS",0
2699,0,26,NA,13,"Working class",2,"White","Smaller city","Protestant","Southeast","Yes","Some College",NA
2702,0,50,NA,15,"Working class",0,"White","Smaller city","Other","West","Yes","Some College",NA
2703,5,34,21,9,"Working class",1,"Hispanic","Smaller city","Protestant","West","Yes","Less Than HS",0
2704,2,28,22,14,"Working class",3,"White","Smaller city","Protestant","West","Yes","Some College",0
2704,2,44,NA,11,"Middle class",3,"Black","Smaller city","Protestant","Southeast","No","Less Than HS",NA
2705,1,23,21,12,"Working class",1,"White","Smaller city","None","West","Yes","HS Diploma",0
2706,3,65,19,11,"Working class",1,"Hispanic","Big city","Catholic","Northeast","Yes","Less Than HS",0
2708,1,51,33,16,"Working class",0,"White","Suburb","Catholic","Northeast","Yes","College Degree",1
2709,2,50,25,13,"Working class",0,"Hispanic","Suburb","Catholic","Northeast","Yes","Some College",0
2710,2,50,NA,13,"Working class",1,"White","Smaller city","Protestant","Southeast","Yes","Some College",NA
2712,4,34,20,16,"Middle class",0,"Hispanic","Suburb","None","West","Yes","College Degree",0
2713,3,62,28,13,"Working class",0,"White","Suburb","Protestant","West","No","Some College",0
2714,1,32,NA,11,"Working class",5,"Black","Smaller city","None","Southeast","No","Less Than HS",NA
2714,2,68,24,15,"Middle class",1,"White","Suburb","Protestant","West","No","Some College",0
2715,4,51,22,14,"Middle class",7,"White","Suburb","Protestant","West","Yes","Some College",0
2715,1,57,NA,12,"Upper class",1,"White","Smaller city","Protestant","Southeast","Yes","HS Diploma",NA
2716,1,27,26,12,"Working class",1,"Hispanic","Suburb","None","West","No","HS Diploma",0
2717,2,40,34,19,"Middle class",7,"White","Big city","Protestant","West","No","Grad/Prof Degree",1
2720,0,60,NA,16,"Middle class",0,"White","Big city","Jewish","West","No","College Degree",NA
2722,2,55,23,14,"Working class",1,"White","Suburb","Catholic","Midwest","No","Some College",0
2723,0,50,NA,14,"Middle class",0,"White","Suburb","Protestant","Midwest","No","Some College",NA
2724,0,26,NA,14,"Working class",1,"White","Suburb","None","Midwest","No","Some College",NA
2726,0,52,NA,17,"Working class",3,"White","Smaller city","Protestant","West","Yes","Grad/Prof Degree",NA
2727,4,82,22,16,"Upper class",2,"White","Smaller city","Catholic","West","Yes","College Degree",0
2728,2,49,NA,12,"Middle class",4,"White","Smaller city","Protestant","Southeast","No","HS Diploma",NA
2728,0,26,NA,19,"Middle class",1,"White","Suburb","None","West","Yes","Grad/Prof Degree",NA
2730,0,61,NA,16,"Upper class",4,"White","Suburb","Catholic","Southeast","Yes","College Degree",NA
2732,3,60,24,16,"Upper class",0,"White","Suburb","None","Midwest","No","College Degree",0
2733,2,36,32,18,"Middle class",0,"White","Suburb","Protestant","Midwest","Yes","Grad/Prof Degree",1
2734,2,46,27,16,"Middle class",1,"White","Smaller city","Protestant","Southeast","Yes","College Degree",0
2735,2,34,27,16,"Middle class",2,"White","Suburb","Protestant","Southeast","No","College Degree",0
2736,0,41,NA,18,"Middle class",4,"White","Big city","Protestant","Southeast","No","Grad/Prof Degree",NA
2737,4,85,26,16,"Middle class",0,"White","Big city","Jewish","Southeast","Yes","College Degree",0
2737,3,69,NA,9,"Working class",4,"White","Smaller city","Protestant","Southeast","No","Less Than HS",NA
2738,1,22,21,13,"Middle class",4,"Black","Suburb","Protestant","Southeast","No","Some College",0
2738,0,19,NA,12,"Working class",0,"White","Smaller city","Protestant","Southeast","No","HS Diploma",NA
2739,1,40,24,12,"Working class",0,"Black","Suburb","Catholic","Southeast","No","HS Diploma",0
2741,2,56,35,12,"Working class",0,"White","Big city","None","Southeast","No","HS Diploma",1
2742,1,48,29,11,"Working class",0,"Hispanic","Suburb","Catholic","Southeast","Yes","Less Than HS",0
2743,4,53,19,13,"Middle class",1,"White","Big city","None","Southeast","Yes","Some College",0
2744,0,46,NA,18,"Upper class",6,"White","Suburb","None","Northeast","No","Grad/Prof Degree",NA
2745,2,38,27,13,"Middle class",2,"Black","Suburb","Other","Southeast","Yes","Some College",0
2745,2,38,NA,12,"Middle class",1,"White","Smaller city","Protestant","Southeast","Yes","HS Diploma",NA
2746,0,50,NA,12,"Middle class",1,"White","Suburb",NA,"Southeast","Yes","HS Diploma",NA
2747,4,57,18,12,"Lower class",0,"White","Suburb","Protestant","West","No","HS Diploma",0
2748,1,32,30,17,"Middle class",0,"White","Suburb","Other","West","Yes","Grad/Prof Degree",1
2749,1,47,24,12,"Working class",2,"White","Smaller city","Catholic","Southeast","Yes","HS Diploma",0
2749,0,21,NA,13,"Working class",3,"White","Smaller city","Protestant","Southeast","No","Some College",NA
2750,0,53,NA,20,"Upper class",4,"White","Smaller city","Other","Midwest","Yes","Grad/Prof Degree",NA
2751,0,36,NA,12,"Working class",3,"White","Smaller city","Protestant","Southeast","Yes","HS Diploma",NA
2751,2,63,26,11,"Middle class",3,"White","Smaller city","Catholic","Midwest","No","Less Than HS",0
2752,3,78,23,10,"Working class",0,"White","Smaller city","Protestant","Southeast","Yes","Less Than HS",0
2753,2,51,NA,12,"Working class",2,"White","Smaller city","Protestant","Southeast","Yes","HS Diploma",NA
2755,3,67,22,17,"Middle class",2,"White","Suburb","Jewish","Southeast","Yes","Grad/Prof Degree",0
2757,0,48,NA,16,"Working class",0,"Black","Smaller city","Protestant","Southeast","Yes","College Degree",NA
2762,3,55,27,16,"Middle class",3,"White","Suburb","Protestant","West","Yes","College Degree",0
2763,1,35,27,12,"Lower class",1,"White","Smaller city","None","Northeast","No","HS Diploma",0
2765,7,37,23,10,"Middle class",0,"Black","Smaller city","None","Northeast","No","Less Than HS",0
2766,4,71,NA,8,"Lower class",0,"White","Smaller city","Protestant","Southeast","Yes","Less Than HS",NA
2766,4,47,20,13,"Middle class",1,"Black","Rural","None","Northeast","Yes","Some College",0
2767,0,34,NA,14,"Working class",0,"White","Suburb","Catholic","Northeast","Yes","Some College",NA
2769,3,61,18,15,"Lower class",0,"White","Smaller city","Protestant","Midwest","Yes","Some College",0
2770,1,67,22,8,"Working class",3,"White","Smaller city","Protestant","Midwest","Yes","Less Than HS",0
2771,4,45,22,13,"Working class",0,"White","Smaller city","None","Midwest","No","Some College",0
2771,1,75,NA,8,"Working class",2,"White","Smaller city","Protestant","Southeast","No","Less Than HS",NA
2772,0,33,NA,12,"Working class",0,"White","Smaller city","None","Midwest","No","HS Diploma",NA
2773,2,34,22,12,"Working class",2,"White","Smaller city","Catholic","Midwest","Yes","HS Diploma",0
2774,3,56,24,14,"Middle class",6,"White","Smaller city","Catholic","Midwest","No","Some College",0
2776,3,28,NA,12,"Middle class",0,"White","Smaller city","Protestant","Southeast","Yes","HS Diploma",NA
2776,4,60,19,14,"Working class",1,"Black","Smaller city","Protestant","Midwest","Yes","Some College",0
2777,2,70,NA,12,"Working class",1,"White","Rural","Protestant","Southeast","No","HS Diploma",NA
2777,4,74,33,16,"Middle class",6,"White","Suburb","Protestant","Midwest","No","College Degree",1
2778,3,71,21,12,"Middle class",0,"White","Smaller city","Catholic","Midwest","No","HS Diploma",0
2779,0,24,NA,17,"Working class",2,"White","Smaller city","Catholic","Midwest","Yes","Grad/Prof Degree",NA
2781,2,85,26,16,"Middle class",0,"White","Smaller city","None","Midwest","No","College Degree",0
2782,3,66,18,16,"Middle class",0,"White","Smaller city","Protestant","Midwest","No","College Degree",0
2784,2,55,29,16,"Middle class",5,"White","Smaller city","Protestant","Southeast","No","College Degree",0
2785,2,47,26,14,"Middle class",1,"Black","Smaller city","Protestant","Southeast","No","Some College",0
2786,2,66,21,14,"Middle class",2,"White","Smaller city","Catholic","Southeast","No","Some College",0
2786,4,56,NA,9,"Middle class",4,"Other","Rural","Catholic","Southeast","No","Less Than HS",NA
2787,2,43,21,12,"Working class",1,"White","Smaller city","Catholic","Southeast","Yes","HS Diploma",0
2788,1,27,24,11,"Working class",0,"White","Smaller city","Other","Southeast","No","Less Than HS",0
2789,1,85,NA,13,"Working class",1,"White","Rural","Protestant","Southeast","Yes","Some College",NA
2789,4,28,15,10,"Working class",1,"Black","Smaller city","Protestant","Southeast","Yes","Less Than HS",0
2791,3,43,24,15,"Working class",2,"White","Smaller city","Protestant","Southeast","No","Some College",0
2792,0,23,NA,12,"Working class",0,"Black","Suburb","Protestant","Southeast","Yes","HS Diploma",NA
2793,4,35,15,12,"Working class",0,"Black","Smaller city","Protestant","Southeast","Yes","HS Diploma",0
2794,1,25,24,16,"Working class",1,"White","Suburb","None","Southeast","Yes","College Degree",0
2795,0,21,NA,16,"Middle class",5,"White","Suburb","Protestant","Southeast","No","College Degree",NA
2797,1,89,20,12,"Working class",1,"White","Smaller city","Protestant","Southeast","Yes","HS Diploma",0
2797,1,25,NA,12,"Working class",1,"White","Rural","Catholic","Southeast","Yes","HS Diploma",NA
2798,0,39,NA,16,"Middle class",0,"White","Smaller city","Other","Southeast","Yes","College Degree",NA
2801,3,47,43,12,"Working class",0,"Hispanic","Smaller city","Catholic","Southeast","No","HS Diploma",1
2802,2,62,24,14,"Working class",0,"White","Smaller city","Protestant","Southeast","Yes","Some College",0
2804,2,33,24,14,"Lower class",6,"White","Smaller city","Protestant","West","Yes","Some College",0
2807,8,61,26,19,"Middle class",2,"White","Smaller city","Protestant","West","No","Grad/Prof Degree",0
2808,0,25,NA,17,"Working class",1,"White","Smaller city","Protestant","Southeast","Yes","Grad/Prof Degree",NA
2809,0,31,NA,15,"Middle class",1,"White","Smaller city","Protestant","West","No","Some College",NA
2810,2,62,20,16,"Middle class",1,"White","Smaller city","Protestant","West","No","College Degree",0
2811,5,43,18,10,"Middle class",0,"Hispanic","Smaller city","Catholic","West","Yes","Less Than HS",0
2812,4,48,NA,14,"Working class",1,"White","Smaller city","Protestant","Southeast","Yes","Some College",NA
2817,1,32,NA,11,"Middle class",0,"White","Smaller city","Protestant","Southeast","Yes","Less Than HS",NA
2823,5,77,NA,8,"Working class",2,"White","Smaller city","Protestant","Southeast","No","Less Than HS",NA
2831,1,41,NA,12,"Working class",0,"Black","Rural","Protestant","Southeast","Yes","HS Diploma",NA
2832,2,32,NA,12,"Middle class",1,"Black","Rural","Protestant","Southeast","Yes","HS Diploma",NA
2839,2,39,NA,16,"Working class",4,"White","Rural","Other","Southeast","No","College Degree",NA
2841,3,75,NA,14,"Middle class",7,"Black","Rural","Protestant","Southeast","Yes","Some College",NA
2853,1,78,NA,4,"Working class",1,"Black","Rural","Protestant","Southeast","Yes","Less Than HS",NA
2855,7,56,NA,7,"Lower class",0,"Black","Rural","Protestant","Southeast","Yes","Less Than HS",NA
2861,4,36,NA,18,"Middle class",4,"White","Smaller city","Catholic","West","Yes","Grad/Prof Degree",NA
2863,1,76,NA,9,"Middle class",0,"White","Smaller city","Protestant","West","No","Less Than HS",NA
2869,5,41,NA,16,"Working class",4,"White","Smaller city","Protestant","West","Yes","College Degree",NA
2876,1,42,NA,15,"Middle class",5,"White","Smaller city","Protestant","West","No","Some College",NA
2877,3,65,NA,12,"Middle class",4,"White","Smaller city","Catholic","West","Yes","HS Diploma",NA
2881,2,31,NA,12,"Working class",0,"White","Smaller city","Other","West","No","HS Diploma",NA
2893,1,34,NA,14,"Working class",0,"White","Smaller city","Protestant","West","No","Some College",NA
2900,5,89,NA,8,"Middle class",2,"White","Smaller city","Protestant","West","Yes","Less Than HS",NA
2904,2,55,NA,12,"Working class",0,"White","Smaller city","Protestant","West","Yes","HS Diploma",NA
2913,4,73,NA,12,"Working class",1,"White","Rural","Protestant","West","Yes","HS Diploma",NA
